term_str,n,n_chars,p,i,max_pos,n_pos,cat_pos,stop,stem_porter,stem_snowball,stem_lancaster,tfidf_mean,df,idf,dfidf
dithyramb,2,9,4.578408682494225e-06,17.736722321395185,NN,1,{'NN'},0,dithyramb,dithyramb,dithyramb,0.01837058278346447,2,7.353146825498083,14.706293650996166
dittes,5,6,1.1446021706235564e-05,16.414794226507823,NNP,2,"{'NNS', 'NNP'}",0,ditt,ditt,dit,0.0046134689194179184,1,8.353146825498083,8.353146825498083
divergences,1,11,2.2892043412471126e-06,18.736722321395185,NNS,1,{'NNS'},0,diverg,diverg,diverg,0.0009226937838835836,1,8.353146825498083,8.353146825498083
divergent,1,9,2.2892043412471126e-06,18.736722321395185,JJ,1,{'JJ'},0,diverg,diverg,diverg,0.03867197604397261,1,8.353146825498083,8.353146825498083
diverging,1,9,2.2892043412471126e-06,18.736722321395185,VBG,1,{'VBG'},0,diverg,diverg,diverg,0.0009226937838835836,1,8.353146825498083,8.353146825498083
divers,2,6,4.578408682494225e-06,17.736722321395185,NNS,1,{'NNS'},0,diver,diver,div,0.013562623684180672,2,7.353146825498083,14.706293650996166
diverse,11,7,2.518124775371824e-05,15.277290702757888,JJ,1,{'JJ'},0,divers,divers,divers,0.27606935170816616,4,6.353146825498083,25.412587301992332
diversified,1,11,2.2892043412471126e-06,18.736722321395185,VB,1,{'VB'},0,diversifi,diversifi,divers,0.009804162940725449,1,8.353146825498083,8.353146825498083
diversion,2,9,4.578408682494225e-06,17.736722321395185,NN,1,{'NN'},0,divers,divers,divert,0.011526072754994171,2,7.353146825498083,14.706293650996166
diversity,1,9,2.2892043412471126e-06,18.736722321395185,NN,1,{'NN'},0,divers,divers,divers,0.009804162940725449,1,8.353146825498083,8.353146825498083
divert,1,6,2.2892043412471126e-06,18.736722321395185,VB,1,{'VB'},0,divert,divert,divert,0.04589641112911035,1,8.353146825498083,8.353146825498083
divest,2,6,4.578408682494225e-06,17.736722321395185,VB,1,{'VB'},0,divest,divest,divest,0.0018453875677671672,1,8.353146825498083,8.353146825498083
divested,2,8,4.578408682494225e-06,17.736722321395185,VBN,1,{'VBN'},0,divest,divest,divest,0.020625053890118723,1,8.353146825498083,8.353146825498083
divesting,2,9,4.578408682494225e-06,17.736722321395185,NN,2,"{'VBG', 'NN'}",0,divest,divest,divest,0.0018453875677671672,1,8.353146825498083,8.353146825498083
divests,1,7,2.2892043412471126e-06,18.736722321395185,VBZ,1,{'VBZ'},0,divest,divest,divest,0.6425497558075449,1,8.353146825498083,8.353146825498083
divide,10,6,2.2892043412471128e-05,15.414794226507823,VB,5,"{'JJ', 'VBZ', 'VB', 'VBP', 'NN'}",0,divid,divid,divid,0.00530373053455044,5,6.03121873061072,30.156093653053603
divided,66,7,0.00015108748652230944,12.692328202036732,VBN,5,"{'JJ', 'VBD', 'VBN', 'VBZ', 'NN'}",0,divid,divid,divid,0.12815283677463665,25,3.7092906357233577,92.73226589308395
divides,9,7,2.0602839071224014e-05,15.566797319952872,VBZ,1,{'VBZ'},0,divid,divid,divid,0.20948889576032848,3,6.768184324776926,20.30455297433078
dividing,6,8,1.3735226047482676e-05,16.15175982067403,VBG,2,"{'VBG', 'NN'}",0,divid,divid,divid,0.006431334107938677,3,6.768184324776926,20.30455297433078
divine,42,6,9.614658233237874e-05,13.344404898616425,NN,3,"{'JJ', 'NN', 'VBZ'}",0,divin,divin,divin,0.08046150238469509,6,5.768184324776926,34.60910594866156
divined,2,7,4.578408682494225e-06,17.736722321395185,VB,2,"{'NN', 'VB'}",0,divin,divin,divin,0.0018453875677671672,1,8.353146825498083,8.353146825498083
diviner,1,7,2.2892043412471126e-06,18.736722321395185,VBZ,1,{'VBZ'},0,divin,divin,divin,0.0009226937838835836,1,8.353146825498083,8.353146825498083
diving,1,6,2.2892043412471126e-06,18.736722321395185,VBG,1,{'VBG'},0,dive,dive,div,0.6425497558075449,1,8.353146825498083,8.353146825498083
divinities,1,10,2.2892043412471126e-06,18.736722321395185,NNS,1,{'NNS'},0,divin,divin,divin,0.0009226937838835836,1,8.353146825498083,8.353146825498083
divinity,3,8,6.867613023741338e-06,17.15175982067403,NN,1,{'NN'},0,divin,divin,divin,0.009484155502673591,3,6.768184324776926,20.30455297433078
divisible,4,9,9.15681736498845e-06,16.736722321395185,JJ,2,"{'JJ', 'RB'}",0,divis,divis,divis,0.004905986066356526,2,7.353146825498083,14.706293650996166
division,139,8,0.00031819940343334865,11.617781248671678,NN,3,"{'JJ', 'NN', 'NNP'}",0,divis,divis,divid,0.04352144128583155,25,3.7092906357233577,92.73226589308395
divisions,13,9,2.9759656436212466e-05,15.036282603254092,NNS,3,"{'NNS', 'NN', 'NNP'}",0,divis,divis,divid,0.13423519054682756,10,5.03121873061072,50.312187306107205
divorce,9,7,2.0602839071224014e-05,15.566797319952872,NN,1,{'NN'},0,divorc,divorc,divorc,0.015473958910343156,4,6.353146825498083,25.412587301992332
divorced,4,8,9.15681736498845e-06,16.736722321395185,VBN,2,"{'JJ', 'VBN'}",0,divorc,divorc,divorc,0.015996806011426553,3,6.768184324776926,20.30455297433078
dixi,1,4,2.2892043412471126e-06,18.736722321395185,NNP,1,{'NNP'},0,dixi,dixi,dix,0.000874583480839502,1,8.353146825498083,8.353146825498083
dnieper,1,7,2.2892043412471126e-06,18.736722321395185,NNP,1,{'NNP'},0,dnieper,dnieper,dniep,0.03867197604397261,1,8.353146825498083,8.353146825498083
do,420,2,0.0009614658233237874,10.022476803729061,VBP,4,"{'VBP', 'NN', 'VB', 'NNP'}",1,do,do,do,0.13196442647844195,45,2.8612937291684077,128.75821781257835
doblhoff,1,8,2.2892043412471126e-06,18.736722321395185,NNP,1,{'NNP'},0,doblhoff,doblhoff,doblhoff,0.033412587301992334,1,8.353146825498083,8.353146825498083
docent,1,6,2.2892043412471126e-06,18.736722321395185,NN,1,{'NN'},0,docent,docent,doc,0.02120088026776163,1,8.353146825498083,8.353146825498083
docks,2,5,4.578408682494225e-06,17.736722321395185,NN,2,"{'NNS', 'NN'}",0,dock,dock,dock,0.001749166961679004,1,8.353146825498083,8.353146825498083
doctor,2,6,4.578408682494225e-06,17.736722321395185,NN,1,{'NN'},0,doctor,doctor,doct,0.012478932690515254,2,7.353146825498083,14.706293650996166
doctors,2,7,4.578408682494225e-06,17.736722321395185,NNS,1,{'NNS'},0,doctor,doctor,doct,0.011526072754994171,2,7.353146825498083,14.706293650996166
doctrinaire,2,11,4.578408682494225e-06,17.736722321395185,NN,2,"{'NN', 'NNP'}",0,doctrinair,doctrinair,doctrinair,0.029486502492648566,2,7.353146825498083,14.706293650996166
doctrinaires,1,12,2.2892043412471126e-06,18.736722321395185,NN,1,{'NN'},0,doctrinair,doctrinair,doctrinair,0.06682517460398467,1,8.353146825498083,8.353146825498083
doctrinarians,1,13,2.2892043412471126e-06,18.736722321395185,NNS,1,{'NNS'},0,doctrinarian,doctrinarian,doctrin,0.0009226937838835836,1,8.353146825498083,8.353146825498083
doctrine,42,8,9.614658233237874e-05,13.344404898616425,NN,1,{'NN'},0,doctrin,doctrin,doctrin,0.5462665035962434,23,3.8295848694410695,88.08045199714459
doctrines,17,9,3.8916473801200915e-05,14.649259480144845,NNS,3,"{'VBP', 'NNS', 'NN'}",0,doctrin,doctrin,doctrin,0.7675233585404014,15,4.446256229889564,66.69384344834346
document,3,8,6.867613023741338e-06,17.15175982067403,NN,1,{'NN'},0,document,document,docu,0.017184236968628645,3,6.768184324776926,20.30455297433078
documentary,1,11,2.2892043412471126e-06,18.736722321395185,JJ,1,{'JJ'},0,documentari,documentari,docu,0.004337044042314685,1,8.353146825498083,8.353146825498083
documents,6,9,1.3735226047482676e-05,16.15175982067403,NNS,2,"{'NNS', 'NN'}",0,document,document,docu,0.029056201798330523,4,6.353146825498083,25.412587301992332
dodge,1,5,2.2892043412471126e-06,18.736722321395185,NN,1,{'NN'},0,dodg,dodg,dodg,0.011798229979517067,1,8.353146825498083,8.353146825498083
doer,1,4,2.2892043412471126e-06,18.736722321395185,NN,1,{'NN'},0,doer,doer,doer,0.000874583480839502,1,8.353146825498083,8.353146825498083
doers,1,5,2.2892043412471126e-06,18.736722321395185,NNS,1,{'NNS'},0,doer,doer,doer,0.000874583480839502,1,8.353146825498083,8.353146825498083
does,464,4,0.0010621908143386603,9.878741326267614,VBZ,5,"{'VBD', 'VBZ', 'NNS', 'NN', 'NNP'}",1,doe,doe,doe,0.2120299233208712,37,3.143693459869133,116.31665801515791
doffers,1,7,2.2892043412471126e-06,18.736722321395185,NNS,1,{'NNS'},0,doffer,doffer,doff,0.000874583480839502,1,8.353146825498083,8.353146825498083
dog,21,3,4.807329116618937e-05,14.344404898616425,NN,1,{'NN'},0,dog,dog,dog,0.0110429985126072,3,6.768184324776926,20.30455297433078
dogberries,2,10,4.578408682494225e-06,17.736722321395185,NNS,1,{'NNS'},0,dogberri,dogberri,dogberry,0.001749166961679004,1,8.353146825498083,8.353146825498083
dogged,1,6,2.2892043412471126e-06,18.736722321395185,VBN,1,{'VBN'},0,dog,dog,dog,0.011798229979517067,1,8.353146825498083,8.353146825498083
doglike,1,7,2.2892043412471126e-06,18.736722321395185,JJ,1,{'JJ'},0,doglik,doglik,doglik,0.0009226937838835836,1,8.353146825498083,8.353146825498083
dogma,5,5,1.1446021706235564e-05,16.414794226507823,NN,1,{'NN'},0,dogma,dogma,dogm,0.0046134689194179184,1,8.353146825498083,8.353146825498083
dogmas,9,6,2.0602839071224014e-05,15.566797319952872,NN,2,"{'NNS', 'NN'}",0,dogma,dogma,dogma,0.018256470307692757,5,6.03121873061072,30.156093653053603
dogmatic,13,8,2.9759656436212466e-05,15.036282603254092,JJ,3,"{'NNS', 'JJ', 'NN'}",0,dogmat,dogmat,dogm,0.23533434772817105,8,5.353146825498083,42.825174603984664
dogmatically,2,12,4.578408682494225e-06,17.736722321395185,RB,2,"{'NN', 'RB'}",0,dogmat,dogmat,dogm,0.0018453875677671672,1,8.353146825498083,8.353146825498083
dogmatics,1,9,2.2892043412471126e-06,18.736722321395185,NNP,1,{'NNP'},0,dogmat,dogmat,dogm,1.3921911375830138,1,8.353146825498083,8.353146825498083
dogmatism,2,9,4.578408682494225e-06,17.736722321395185,NN,1,{'NN'},0,dogmat,dogmat,dogm,0.005599016882040443,2,7.353146825498083,14.706293650996166
dogs,10,4,2.2892043412471128e-05,15.414794226507823,NNS,2,"{'NNS', 'NN'}",0,dog,dog,dog,0.00888186431458499,5,6.03121873061072,30.156093653053603
doing,47,5,0.0001075926040386143,13.182133469717547,VBG,4,"{'NNS', 'JJ', 'VBG', 'NN'}",1,do,do,doing,0.046895990772542175,13,4.65270710735699,60.48519239564087
doings,2,6,4.578408682494225e-06,17.736722321395185,NN,2,"{'NNS', 'NN'}",0,do,do,doing,0.019263031697440258,2,7.353146825498083,14.706293650996166
dollar,1,6,2.2892043412471126e-06,18.736722321395185,NN,1,{'NN'},0,dollar,dollar,doll,0.0009226937838835836,1,8.353146825498083,8.353146825498083
dollars,2,7,4.578408682494225e-06,17.736722321395185,NN,2,"{'NNS', 'NN'}",0,dollar,dollar,doll,0.018881359861693384,2,7.353146825498083,14.706293650996166
domain,9,6,2.0602839071224014e-05,15.566797319952872,NN,1,{'NN'},0,domain,domain,domain,0.016808234941342436,6,5.768184324776926,34.60910594866156
domains,1,7,2.2892043412471126e-06,18.736722321395185,NNS,1,{'NNS'},0,domain,domain,domain,0.05568764550332056,1,8.353146825498083,8.353146825498083
domestic,31,8,7.09653345786605e-05,13.78252601100831,JJ,1,{'JJ'},0,domest,domest,domest,0.2778346025689483,7,5.545791903440478,38.820543324083346
domesticated,2,12,4.578408682494225e-06,17.736722321395185,NN,2,"{'NN', 'VBN'}",0,domest,domest,domest,0.001749166961679004,1,8.353146825498083,8.353146825498083
domestication,2,13,4.578408682494225e-06,17.736722321395185,NN,1,{'NN'},0,domest,domest,domest,0.018930089828536514,2,7.353146825498083,14.706293650996166
dominance,2,9,4.578408682494225e-06,17.736722321395185,NN,1,{'NN'},0,domin,domin,domin,0.0049450961034598435,2,7.353146825498083,14.706293650996166
dominant,28,8,6.409772155491916e-05,13.92936739933758,JJ,2,"{'JJ', 'VB'}",0,domin,domin,domin,0.2843720752382372,11,4.893715206860786,53.83086727546864
dominate,5,8,1.1446021706235564e-05,16.414794226507823,VBP,3,"{'VBP', 'NN', 'VB'}",0,domin,domin,domin,0.016026243806464224,3,6.768184324776926,20.30455297433078
dominated,17,9,3.8916473801200915e-05,14.649259480144845,VBN,3,"{'JJ', 'VBD', 'VBN'}",0,domin,domin,domin,0.04984485927897125,10,5.03121873061072,50.312187306107205
dominates,6,9,1.3735226047482676e-05,16.15175982067403,VBZ,2,"{'NNS', 'VBZ'}",0,domin,domin,domin,0.015836096476674544,4,6.353146825498083,25.412587301992332
dominating,10,10,2.2892043412471128e-05,15.414794226507823,VBG,2,"{'VBG', 'NN'}",0,domin,domin,domin,0.30349660621485447,8,5.353146825498083,42.825174603984664
domination,21,10,4.807329116618937e-05,14.344404898616425,NN,1,{'NN'},0,domin,domin,domin,0.17874338337996612,9,5.18322182405577,46.64899641650193
domineering,1,11,2.2892043412471126e-06,18.736722321395185,NN,1,{'NN'},0,domin,domin,domin,0.017012518992867785,1,8.353146825498083,8.353146825498083
dominion,5,8,1.1446021706235564e-05,16.414794226507823,NN,1,{'NN'},0,dominion,dominion,domin,0.018295433430758432,3,6.768184324776926,20.30455297433078
dominions,2,9,4.578408682494225e-06,17.736722321395185,NN,1,{'NN'},0,dominion,dominion,domin,0.013729989681046492,2,7.353146825498083,14.706293650996166
domácica,1,8,2.2892043412471126e-06,18.736722321395185,NN,1,{'NN'},0,domácica,domácica,domácic,0.004337044042314685,1,8.353146825498083,8.353146825498083
domácin,3,7,6.867613023741338e-06,17.15175982067403,NN,1,{'NN'},0,domácin,domácin,domácin,0.013011132126944054,1,8.353146825498083,8.353146825498083
don,3,3,6.867613023741338e-06,17.15175982067403,NNP,1,{'NNP'},1,don,don,don,0.023411880462725045,3,6.768184324776926,20.30455297433078
donate,1,6,2.2892043412471126e-06,18.736722321395185,VB,1,{'VB'},0,donat,donat,don,0.017012518992867785,1,8.353146825498083,8.353146825498083
donations,2,9,4.578408682494225e-06,17.736722321395185,NNS,1,{'NNS'},0,donat,donat,don,0.013729989681046492,2,7.353146825498083,14.706293650996166
done,115,4,0.000263258499243418,11.891232270450809,VBN,4,"{'NNS', 'JJ', 'NN', 'VBN'}",0,done,done,don,0.06528818427048004,32,3.3531468254980825,107.30069841593864
donkey,1,6,2.2892043412471126e-06,18.736722321395185,NN,1,{'NN'},0,donkey,donkey,donkey,0.000874583480839502,1,8.353146825498083,8.353146825498083
donkeys,2,7,4.578408682494225e-06,17.736722321395185,JJ,2,"{'JJ', 'NN'}",0,donkey,donkey,donkey,0.002293857822574224,2,7.353146825498083,14.706293650996166
donned,1,6,2.2892043412471126e-06,18.736722321395185,VBN,1,{'VBN'},0,don,don,don,0.016672947755485196,1,8.353146825498083,8.353146825498083
dont,12,4,2.7470452094965352e-05,15.151759820674028,NN,4,"{'VBP', 'JJ', 'NN', 'NNP'}",0,dont,dont,dont,0.009960915644924347,4,6.353146825498083,25.412587301992332
doom,2,4,4.578408682494225e-06,17.736722321395185,VB,2,"{'NN', 'VB'}",0,doom,doom,doom,0.021649049793453137,2,7.353146825498083,14.706293650996166
doomed,6,6,1.3735226047482676e-05,16.15175982067403,VBN,3,"{'JJ', 'VBD', 'VBN'}",0,doom,doom,doom,0.044075653584145724,6,5.768184324776926,34.60910594866156
door,18,4,4.120567814244803e-05,14.566797319952872,NN,2,"{'JJ', 'NN'}",0,door,door,door,0.13786872637717024,5,6.03121873061072,30.156093653053603
doors,24,5,5.4940904189930705e-05,14.151759820674028,NNS,2,"{'NNS', 'NN'}",0,door,door,door,0.009784857907723647,4,6.353146825498083,25.412587301992332
doorway,1,7,2.2892043412471126e-06,18.736722321395185,NN,1,{'NN'},0,doorway,doorway,doorway,0.000874583480839502,1,8.353146825498083,8.353146825498083
dorfgenossenschaft,1,18,2.2892043412471126e-06,18.736722321395185,NNP,1,{'NNP'},0,dorfgenossenschaft,dorfgenossenschaft,dorfgenossenschaft,0.014181913116295557,1,8.353146825498083,8.353146825498083
dorians,2,7,4.578408682494225e-06,17.736722321395185,NNP,2,"{'NNPS', 'NNP'}",0,dorian,dorian,dor,0.011765681802997847,2,7.353146825498083,14.706293650996166
dorset,1,6,2.2892043412471126e-06,18.736722321395185,NNP,1,{'NNP'},0,dorset,dorset,dorset,0.000874583480839502,1,8.353146825498083,8.353146825498083
dorsetshire,1,11,2.2892043412471126e-06,18.736722321395185,NNP,1,{'NNP'},0,dorsetshir,dorsetshir,dorsetshir,0.000874583480839502,1,8.353146825498083,8.353146825498083
dose,1,4,2.2892043412471126e-06,18.736722321395185,NN,1,{'NN'},0,dose,dose,dos,0.000874583480839502,1,8.353146825498083,8.353146825498083
dosed,1,5,2.2892043412471126e-06,18.736722321395185,VBD,1,{'VBD'},0,dose,dose,dos,0.026022264253888108,1,8.353146825498083,8.353146825498083
dot,1,3,2.2892043412471126e-06,18.736722321395185,NN,1,{'NN'},0,dot,dot,dot,0.0009226937838835836,1,8.353146825498083,8.353146825498083
double,19,6,4.349488248369514e-05,14.4887948079516,JJ,2,"{'JJ', 'NN'}",0,doubl,doubl,doubl,0.0480267808876655,11,4.893715206860786,53.83086727546864
doubled,5,7,1.1446021706235564e-05,16.414794226507823,JJ,2,"{'JJ', 'VBN'}",0,doubl,doubl,doubl,0.008878234690563418,2,7.353146825498083,14.706293650996166
doublers,1,8,2.2892043412471126e-06,18.736722321395185,NN,1,{'NN'},0,doubler,doubler,doubl,0.000874583480839502,1,8.353146825498083,8.353146825498083
doubling,1,8,2.2892043412471126e-06,18.736722321395185,VBG,1,{'VBG'},0,doubl,doubl,doubl,0.000874583480839502,1,8.353146825498083,8.353146825498083
doubly,1,6,2.2892043412471126e-06,18.736722321395185,RB,1,{'RB'},0,doubli,doubli,doubl,0.000874583480839502,1,8.353146825498083,8.353146825498083
doubt,63,5,0.0001442198734985681,12.759442397895269,NN,3,"{'VBP', 'NN', 'VB'}",0,doubt,doubt,doubt,0.020324369329484768,15,4.446256229889564,66.69384344834346
doubted,1,7,2.2892043412471126e-06,18.736722321395185,VBN,1,{'VBN'},0,doubt,doubt,doubt,0.014181913116295557,1,8.353146825498083,8.353146825498083
doubtful,17,8,3.8916473801200915e-05,14.649259480144845,JJ,4,"{'JJ', 'NN', 'NNP', 'VBN'}",0,doubt,doubt,doubt,0.011707776903941123,9,5.18322182405577,46.64899641650193
doubting,2,8,4.578408682494225e-06,17.736722321395185,NN,2,"{'VBG', 'NN'}",0,doubt,doubt,doubt,0.016531438567288857,2,7.353146825498083,14.706293650996166
doubtless,8,9,1.83136347299769e-05,15.736722321395185,NN,4,"{'NNP', 'JJ', 'NN', 'VB'}",0,doubtless,doubtless,doubtless,0.011120217115678371,6,5.768184324776926,34.60910594866156
doubts,6,6,1.3735226047482676e-05,16.15175982067403,NNS,3,"{'NNS', 'NN', 'NNP'}",0,doubt,doubt,doubt,0.009562574018006332,4,6.353146825498083,25.412587301992332
douglas,1,7,2.2892043412471126e-06,18.736722321395185,NNP,1,{'NNP'},0,dougla,dougla,dougla,0.000874583480839502,1,8.353146825498083,8.353146825498083
dove,1,4,2.2892043412471126e-06,18.736722321395185,NN,1,{'NN'},0,dove,dove,dov,0.000874583480839502,1,8.353146825498083,8.353146825498083
dover,2,5,4.578408682494225e-06,17.736722321395185,NNP,1,{'NNP'},0,dover,dover,dov,0.001749166961679004,1,8.353146825498083,8.353146825498083
down,136,4,0.0003113317904096073,11.649259480144845,RP,9,"{'JJ', 'RP', 'IN', 'VB', 'VBZ', 'RB', 'VBP', 'NNS', 'NN'}",1,down,down,down,0.10313784354878845,40,3.0312187306107203,121.24874922442882
downfall,20,8,4.5784086824942256e-05,14.414794226507823,NN,2,"{'VBD', 'NN'}",0,downfal,downfal,downfal,0.017636394366946025,12,4.768184324776926,57.218211897323116
downhill,1,8,2.2892043412471126e-06,18.736722321395185,NN,1,{'NN'},0,downhil,downhil,downhil,0.0009226937838835836,1,8.353146825498083,8.353146825498083
downtrodden,1,11,2.2892043412471126e-06,18.736722321395185,NN,1,{'NN'},0,downtrodden,downtrodden,downtrod,0.000874583480839502,1,8.353146825498083,8.353146825498083
downward,1,8,2.2892043412471126e-06,18.736722321395185,NN,1,{'NN'},0,downward,downward,downward,0.020373528842678252,1,8.353146825498083,8.353146825498083
downwards,2,9,4.578408682494225e-06,17.736722321395185,NN,2,"{'NNS', 'NN'}",0,downward,downward,downward,0.001749166961679004,1,8.353146825498083,8.353146825498083
downy,1,5,2.2892043412471126e-06,18.736722321395185,JJ,1,{'JJ'},0,downi,downi,downy,0.0009226937838835836,1,8.353146825498083,8.353146825498083
